train_loss
283.9949537909031
236.39045010328292
221.66984924793243
214.30256165027617
205.01427773475646
192.5164859342575
179.16973931789397
170.13393877983094
164.41443654298783
154.43039784431457
147.08041159868242
137.48318266391755
130.8061805319786
127.72886747837066
120.82820024728775
116.68045051455498
109.1686288201809
109.65807578682899
106.76669104337692
101.15184604406357
99.59357090473175
92.88105324745179
93.5829949939251
89.07382564067841
88.68800000071525
86.13635301291943
87.53238287687302
80.3976758903265
80.36285925507545
79.96134758174419
78.86271141648292
76.2948582136631
79.56854163169861
75.31047065258026
72.07000250101089
70.74644034385682
72.11388758897782
71.17346498131752
69.11184687972069
67.09777843177318
67.99306125223637
69.3864625108242
69.31951844364404
65.99347228229045
65.3429132091999
67.51705234646798
66.97584423363209
62.448883668780326
63.72366228580475
62.49969794869423
